rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,markers,-,header,seq,stamp,secs,nsecs,frame_id,id,pose,pose,position,x,y,z,orientation,x,y,z,w,covariance,confidence
1556703795066282430,,51415,,1556703795,55078402,"""base_footprint""",,,0,,1556703795,55078402,"""base_footprint""",2,,,,0.525723421496,0.0143982681355,1.19885791818,,-0.488055354441,0.519142476902,-0.509683303177,-0.482199118767,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795145299259,,51416,,1556703795,134958868,"""base_footprint""",,,0,,1556703795,134958868,"""base_footprint""",2,,,,0.525799859655,0.0144126860131,1.19885097129,,-0.487881040152,0.519362460439,-0.509651210025,-0.482172551549,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795228643141,,51417,,1556703795,216426558,"""base_footprint""",,,0,,1556703795,216426558,"""base_footprint""",2,,,,0.525758234041,0.0144280539241,1.1989396232,,-0.487409157109,0.519832364793,-0.510201387596,-0.481561180095,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795305634574,,51418,,1556703795,296407727,"""base_footprint""",,,0,,1556703795,296407727,"""base_footprint""",2,,,,0.525653839826,0.0144271212013,1.19889363401,,-0.487497507268,0.519745890731,-0.510279337037,-0.481482489473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795388033562,,51419,,1556703795,377960037,"""base_footprint""",,,0,,1556703795,377960037,"""base_footprint""",2,,,,0.525811449075,0.0144601745521,1.19895363502,,-0.487388058951,0.519989454891,-0.510235174135,-0.481377101521,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795469506681,,51420,,1556703795,458056839,"""base_footprint""",,,0,,1556703795,458056839,"""base_footprint""",2,,,,0.525751504376,0.0144637894839,1.19889923166,,-0.487308602365,0.520037585862,-0.510408952657,-0.481221296702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795552202535,,51421,,1556703795,539986107,"""base_footprint""",,,0,,1556703795,539986107,"""base_footprint""",2,,,,0.525812684873,0.0144445139334,1.19877984379,,-0.487351148373,0.519976247854,-0.511056287428,-0.480557000705,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795631414254,,51422,,1556703795,619514592,"""base_footprint""",,,0,,1556703795,619514592,"""base_footprint""",2,,,,0.525773349685,0.0144490310657,1.1988369256,,-0.487012679553,0.5201567004,-0.5101220321,-0.481696137985,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795711874160,,51423,,1556703795,700750385,"""base_footprint""",,,0,,1556703795,700750385,"""base_footprint""",2,,,,0.525700630921,0.0143732029506,1.19906807956,,-0.488678542326,0.518296280311,-0.508136729671,-0.484106715555,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
1556703795790658409,,51424,,1556703795,780592856,"""base_footprint""",,,0,,1556703795,780592856,"""base_footprint""",2,,,,0.525622313339,0.0143539585345,1.19910731784,,-0.489212886322,0.517818568358,-0.508460130821,-0.483738542485,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
