rosbagTimestamp,data
1556709917720743918,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709917820974294,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709917920845992,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918022524726,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918121087362,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918220836283,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918320744962,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918420736991,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918521102268,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918626863725,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918720189971,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918819982293,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709918922142168,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919021496062,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919120388539,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919220946124,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919320572159,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919420742898,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919520493465,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919621018813,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919722141930,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919820028726,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709919919986809,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920020775876,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920120987631,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920220414862,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920320494546,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920420692187,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920520686003,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920621524446,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920720533014,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920820994986,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709920921047232,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921021177463,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921120898037,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921221385545,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921321501764,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921420864303,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921520658644,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921620796569,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921720974395,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921820865644,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709921920681446,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922020995849,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922122391046,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922221037510,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922320884038,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922420859331,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922520842365,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922620112526,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922719861719,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
