rosbagTimestamp,data
1556710307420629136,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710307520799759,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710307620020028,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710307720909061,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710307821572941,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710307921398214,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308020443862,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308120502256,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308220935900,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308321617479,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308420594313,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308521334802,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308621179369,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308720508701,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308820616684,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710308921169675,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309021189442,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309121196709,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309220434916,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309320612473,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309420665079,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309520910692,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309621957708,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309721359875,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309821356636,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710309920130811,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310021773467,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310120082178,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310220959075,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310321169954,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310421954670,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310520207949,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310620916752,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310720502903,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310821026323,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710310920415025,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311020109035,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311120488090,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311221205060,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311321134403,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311421037536,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311520783340,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311621033724,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311721111219,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311819906279,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710311920571098,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312021606128,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312120868874,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312220926591,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312320454520,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312421465170,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312521123403,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312620792533,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312720728781,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312820543502,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710312919786923,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313020009156,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313120566711,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313223122814,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313320764940,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313420710796,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313520689156,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313620934237,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313720833237,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313821060048,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710313919938363,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314020106117,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314120556674,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314221793037,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314321452773,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314420721678,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314520925191,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556710314621163782,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710314721144261,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710314821249450,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710314920086872,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315020112332,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315119897374,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315221180914,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315321242973,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315421341921,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315520601242,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315622064832,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315720914442,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315821283705,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710315921083833,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316021171266,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316120719080,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316220579013,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316321195308,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316420446680,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316520573409,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316621358341,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316721044164,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710316820520889,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
